add-yield-none,8,10,160,603000,3768,1
add-yield-none,8,20,320,869000,2715,3
add-yield-none,8,40,640,1702000,2659,-1
add-yield-none,8,80,1280,2141000,1672,1
add-yield-none,8,100,1600,2803000,1751,3
add-yield-none,8,1000,16000,39460000,2466,-23
add-yield-none,8,10000,160000,236861000,1480,-6
add-yield-none,8,100000,1600000,275342000,172,-18
add-yield-none,12,10,240,986000,4108,7
add-yield-none,12,20,480,1337000,2785,8
add-yield-none,12,40,960,2378000,2477,9
add-yield-none,12,80,1920,3760000,1958,4
add-yield-none,12,100,2400,3838000,1599,5
add-yield-none,12,1000,24000,46820000,1950,-3
add-yield-none,12,10000,240000,-615014000,-2562,-19
add-yield-none,12,100000,2400000,511657000,213,-89
add-none,1,1,2,255000,127500,0
add-none,1,10,20,222000,11100,0
add-none,1,100,200,187000,935,0
add-none,1,1000,2000,186000,93,0
add-none,1,10000,20000,297000,14,0
add-none,1,100000,200000,1729000,8,0
add-none,1,1000000,2000000,15622000,7,0
add-none,2,1,4,181000,45250,0
add-none,2,10,40,202000,5050,0
add-none,2,100,400,205000,512,0
add-none,2,1000,4000,186000,46,0
add-none,2,10000,40000,887000,22,-319
add-none,2,100000,400000,6638000,16,-14520
add-none,2,1000000,4000000,75013000,18,-46319
add-none,4,1,8,273000,34125,0
add-none,4,10,80,235000,2937,-4
add-none,4,100,800,401000,501,0
add-none,4,1000,8000,332000,41,-48
add-none,4,10000,80000,1659000,20,-1343
add-none,4,100000,800000,16873000,21,-45583
add-none,4,1000000,8000000,152847000,19,-156403
add-m,1,100,200,200000,1000,0
add-m,1,1000,2000,293000,146,0
add-m,1,10000,20000,1194000,59,0
add-m,1,100000,200000,10053000,50,0
add-m,2,100,400,265000,662,0
add-m,2,1000,4000,607000,151,0
add-m,2,10000,40000,4188000,104,0
add-m,2,100000,400000,33867000,84,0
add-m,4,100,800,402000,502,0
add-m,4,1000,8000,1332000,166,0
add-m,4,10000,80000,13403000,167,0
add-m,4,100000,800000,113492000,141,0
add-m,8,100,1600,523000,326,0
add-m,8,1000,16000,2862000,178,0
add-m,8,10000,160000,27714000,173,0
add-m,8,100000,1600000,299427000,187,0
add-m,12,100,2400,803000,334,0
add-m,12,1000,24000,4935000,205,0
add-m,12,10000,240000,43439000,180,0
add-m,12,100000,2400000,-540882000,-225,0
add-s,1,100,200,169000,845,0
add-s,1,1000,2000,242000,121,0
add-s,1,10000,20000,572000,28,0
add-s,1,100000,200000,4167000,20,0
add-s,2,100,400,198000,495,0
add-s,2,1000,4000,392000,98,0
add-s,2,10000,40000,4275000,106,0
add-s,2,100000,400000,71073000,177,0
add-s,4,100,800,329000,411,0
add-s,4,1000,8000,1847000,230,0
add-s,4,10000,80000,17456000,218,0
add-s,4,100000,800000,248550000,310,0
add-s,8,100,1600,425000,265,0
add-s,8,1000,16000,4325000,270,0
add-s,8,10000,160000,-936086000,-5850,0
add-s,8,100000,1600000,-689000,0,0
add-s,12,100,2400,625000,260,0
add-s,12,1000,24000,7374000,307,0
add-s,12,10000,240000,90616000,377,0
add-s,12,100000,2400000,-52155000,-21,0
add-c,1,100,200,165000,825,0
add-c,1,1000,2000,210000,105,0
add-c,1,10000,20000,741000,37,0
add-c,1,100000,200000,4996000,24,0
add-c,2,100,400,225000,562,0
add-c,2,1000,4000,723000,180,0
add-c,2,10000,40000,2594000,64,0
add-c,2,100000,400000,41938000,104,0
add-c,4,100,800,230000,287,0
add-c,4,1000,8000,1428000,178,0
add-c,4,10000,80000,11367000,142,0
add-c,4,100000,800000,103659000,129,0
add-c,8,100,1600,374000,233,0
add-c,8,1000,16000,2290000,143,0
add-c,8,10000,160000,18773000,117,0
add-c,8,100000,1600000,166993000,104,0
add-c,12,100,2400,554000,230,0
add-c,12,1000,24000,3590000,149,0
add-c,12,10000,240000,35596000,148,0
add-c,12,100000,2400000,-625089000,-260,0
add-yield-m,1,100,200,360000,1800,0
add-yield-m,1,1000,2000,3208000,1604,0
add-yield-m,1,10000,20000,23479000,1173,0
add-yield-m,2,100,400,13949000,34872,0
add-yield-m,2,1000,4000,14416000,3604,0
add-yield-m,2,10000,40000,181335000,4533,0
add-yield-m,4,100,800,15076000,18845,0
add-yield-m,4,1000,8000,78400000,9800,0
add-yield-m,4,10000,80000,-208717000,-2608,0
add-yield-m,8,100,1600,16254000,10158,0
add-yield-m,8,1000,16000,152751000,9546,0
add-yield-m,8,10000,160000,-360557000,-2253,0
add-yield-m,12,100,2400,23968000,9986,0
add-yield-m,12,1000,24000,221469000,9227,0
add-yield-m,12,10000,240000,-607063000,-2529,0
add-yield-s,1,100,200,408000,2040,0
add-yield-s,1,1000,2000,1596000,798,0
add-yield-s,2,100,400,521000,1302,0
